zip_code,zone,Latitude,Longitude,month,p50,temp_mean,dtr,ref_humid,sunshine,wind_run,eto
90086,Los Angeles Los Angeles County,34.06,-118.24,May,0.8,18.1,8.7,70,65,3.8,4.35
90086,Los Angeles Los Angeles County,34.06,-118.24,Jun,0.07,20.1,8.8,71,65,3.7,4.71
90086,Los Angeles Los Angeles County,34.06,-118.24,Jul,0.01,22.4,9.8,71,81,3.6,5.35
90086,Los Angeles Los Angeles County,34.06,-118.24,Aug,0.06,23.1,9.6,72,82,3.5,5.05
90086,Los Angeles Los Angeles County,34.06,-118.24,Sep,1.41,22.4,9.7,70,75,3.3,4.3
90086,Los Angeles Los Angeles County,34.06,-118.24,Oct,2.79,20.3,10.4,69,72,3.1,3.33
90086,Los Angeles Los Angeles County,34.06,-118.24,Nov,28.31,16.8,10.9,66,69,3,2.55
90086,Los Angeles Los Angeles County,34.06,-118.24,Dec,29.81,14.1,11.1,65,70,2.8,2.09
90087,Los Angeles Los Angeles County,34.06,-118.24,Jan,49.55,14,11,64,70,2.9,2.27
90087,Los Angeles Los Angeles County,34.06,-118.24,Feb,41.08,14.8,10.6,67,71,3.3,2.74
90087,Los Angeles Los Angeles County,34.06,-118.24,Mar,37.38,15.2,9.7,69,71,3.7,3.29
90087,Los Angeles Los Angeles County,34.06,-118.24,Apr,13.68,16.7,9.9,67,77,3.9,4.22
90087,Los Angeles Los Angeles County,34.06,-118.24,May,0.8,18.1,8.7,70,65,3.8,4.35
90087,Los Angeles Los Angeles County,34.06,-118.24,Jun,0.07,20.1,8.8,71,65,3.7,4.71
90087,Los Angeles Los Angeles County,34.06,-118.24,Jul,0.01,22.4,9.8,71,81,3.6,5.35
90087,Los Angeles Los Angeles County,34.06,-118.24,Aug,0.06,23.1,9.6,72,82,3.5,5.05
90087,Los Angeles Los Angeles County,34.06,-118.24,Sep,1.41,22.4,9.7,70,75,3.3,4.3
90087,Los Angeles Los Angeles County,34.06,-118.24,Oct,2.79,20.3,10.4,69,72,3.1,3.33
90087,Los Angeles Los Angeles County,34.06,-118.24,Nov,28.31,16.8,10.9,66,69,3,2.55
90087,Los Angeles Los Angeles County,34.06,-118.24,Dec,29.81,14.1,11.1,65,70,2.8,2.09
90091,City Of Commerce Los Angeles County,33.9899979,-118.1499982,Jan,49.55,14,11,64,70,2.9,2.27
90091,City Of Commerce Los Angeles County,33.9899979,-118.1499982,Feb,41.08,14.8,10.6,67,71,3.3,2.74
90091,City Of Commerce Los Angeles County,33.9899979,-118.1499982,Mar,37.38,15.2,9.7,69,71,3.7,3.29
90091,City Of Commerce Los Angeles County,33.9899979,-118.1499982,Apr,13.68,16.7,9.9,67,77,3.9,4.22
90091,City Of Commerce Los Angeles County,33.9899979,-118.1499982,May,0.8,18.1,8.7,70,65,3.8,4.35
90091,City Of Commerce Los Angeles County,33.9899979,-118.1499982,Jun,0.07,20.1,8.8,71,65,3.7,4.71
90091,City Of Commerce Los Angeles County,33.9899979,-118.1499982,Jul,0.01,22.4,9.8,71,81,3.6,5.35
90091,City Of Commerce Los Angeles County,33.9899979,-118.1499982,Aug,0.06,23.1,9.6,72,82,3.5,5.05
90091,City Of Commerce Los Angeles County,33.9899979,-118.1499982,Sep,1.41,22.4,9.7,70,75,3.3,4.3
90091,City Of Commerce Los Angeles County,33.9899979,-118.1499982,Oct,2.79,20.3,10.4,69,72,3.1,3.33
90091,City Of Commerce Los Angeles County,33.9899979,-118.1499982,Nov,28.31,16.8,10.9,66,69,3,2.55
90091,City Of Commerce Los Angeles County,33.9899979,-118.1499982,Dec,29.81,14.1,11.1,65,70,2.8,2.09
90091,Los Angeles Los Angeles County,33.9899979,-118.1499982,Jan,49.55,14,11,64,70,2.9,2.27
90091,Los Angeles Los Angeles County,33.9899979,-118.1499982,Feb,41.08,14.8,10.6,67,71,3.3,2.74
90091,Los Angeles Los Angeles County,33.9899979,-118.1499982,Mar,37.38,15.2,9.7,69,71,3.7,3.29
90091,Los Angeles Los Angeles County,33.9899979,-118.1499982,Apr,13.68,16.7,9.9,67,77,3.9,4.22
90091,Los Angeles Los Angeles County,33.9899979,-118.1499982,May,0.8,18.1,8.7,70,65,3.8,4.35
90091,Los Angeles Los Angeles County,33.9899979,-118.1499982,Jun,0.07,20.1,8.8,71,65,3.7,4.71
90091,Los Angeles Los Angeles County,33.9899979,-118.1499982,Jul,0.01,22.4,9.8,71,81,3.6,5.35
90091,Los Angeles Los Angeles County,33.9899979,-118.1499982,Aug,0.06,23.1,9.6,72,82,3.5,5.05
90091,Los Angeles Los Angeles County,33.9899979,-118.1499982,Sep,1.41,22.4,9.7,70,75,3.3,4.3
90091,Los Angeles Los Angeles County,33.9899979,-118.1499982,Oct,2.79,20.3,10.4,69,72,3.1,3.33
90091,Los Angeles Los Angeles County,33.9899979,-118.1499982,Nov,28.31,16.8,10.9,66,69,3,2.55
90091,Los Angeles Los Angeles County,33.9899979,-118.1499982,Dec,29.81,14.1,11.1,65,70,2.8,2.09
90093,Los Angeles Los Angeles County,34.1,-118.33,Jan,58.7,13.4,11.1,65,68,2.9,2.17
90093,Los Angeles Los Angeles County,34.1,-118.33,Feb,43.22,14.2,10.9,67,71,3.3,2.68
90093,Los Angeles Los Angeles County,34.1,-118.33,Mar,36.99,14.5,10.3,68,71,3.7,3.27
90093,Los Angeles Los Angeles County,34.1,-118.33,Apr,18.86,16,10.5,66,77,3.9,4.19
90093,Los Angeles Los Angeles County,34.1,-118.33,May,0.93,17.6,9.8,68,66,3.8,4.43
90093,Los Angeles Los Angeles County,34.1,-118.33,Jun,0.1,19.9,10.1,70,67,3.7,4.81
90093,Los Angeles Los Angeles County,34.1,-118.33,Jul,0.01,22.3,11.1,70,81,3.6,5.43
90093,Los Angeles Los Angeles County,34.1,-118.33,Aug,0.11,22.8,10.9,71,82,3.5,5.1
90093,Los Angeles Los Angeles County,34.1,-118.33,Sep,1.09,22,10.8,69,75,3.3,4.32
90093,Los Angeles Los Angeles County,34.1,-118.33,Oct,2.71,19.6,11.2,68,73,3,3.29
90093,Los Angeles Los Angeles County,34.1,-118.33,Nov,30.39,16,11.3,66,68,2.9,2.44
90093,Los Angeles Los Angeles County,34.1,-118.33,Dec,32.97,13.3,11.2,65,68,2.8,2.02
90094,Playa Vista Los Angeles County,33.9753949,-118.4192311,Jan,48.46,13.9,10.2,65,70,2.9,2.21
90094,Playa Vista Los Angeles County,33.9753949,-118.4192311,Feb,39.92,14.4,9.7,68,71,3.3,2.64
90094,Playa Vista Los Angeles County,33.9753949,-118.4192311,Mar,35.2,14.7,8.8,70,71,3.7,3.17
90094,Playa Vista Los Angeles County,33.9753949,-118.4192311,Apr,11.59,15.9,8.7,69,77,3.9,3.98
90094,Playa Vista Los Angeles County,33.9753949,-118.4192311,May,0.6,17.3,7.7,72,65,3.9,4.12
90094,Playa Vista Los Angeles County,33.9753949,-118.4192311,Jun,0.06,19.1,7.7,74,65,3.7,4.38
90094,Playa Vista Los Angeles County,33.9753949,-118.4192311,Jul,0.01,21,8.2,74,80,3.6,4.91
90094,Playa Vista Los Angeles County,33.9753949,-118.4192311,Aug,0.05,21.8,8,74,81,3.5,4.69
90094,Playa Vista Los Angeles County,33.9753949,-118.4192311,Sep,1.28,21.4,8.3,72,74,3.3,4.03
90094,Playa Vista Los Angeles County,33.9753949,-118.4192311,Oct,3.27,19.6,9.2,70,72,3.1,3.18
90094,Playa Vista Los Angeles County,33.9753949,-118.4192311,Nov,28.12,16.6,10.1,67,68,3,2.47
90094,Playa Vista Los Angeles County,33.9753949,-118.4192311,Dec,30.28,14,10.3,65,69,2.8,2.07
90094,Los Angeles Los Angeles County,33.9744806,-118.4177707,Jan,48.46,13.9,10.2,65,70,2.9,2.21
90094,Los Angeles Los Angeles County,33.9744806,-118.4177707,Feb,39.92,14.4,9.7,68,71,3.3,2.64
90094,Los Angeles Los Angeles County,33.9744806,-118.4177707,Mar,35.2,14.7,8.8,70,71,3.7,3.17
90094,Los Angeles Los Angeles County,33.9744806,-118.4177707,Apr,11.59,15.9,8.7,69,77,3.9,3.98
90094,Los Angeles Los Angeles County,33.9744806,-118.4177707,May,0.6,17.3,7.7,72,65,3.9,4.12
90094,Los Angeles Los Angeles County,33.9744806,-118.4177707,Jun,0.06,19.1,7.7,74,65,3.7,4.38
90094,Los Angeles Los Angeles County,33.9744806,-118.4177707,Jul,0.01,21,8.2,74,80,3.6,4.91
90094,Los Angeles Los Angeles County,33.9744806,-118.4177707,Aug,0.05,21.8,8,74,81,3.5,4.69
90094,Los Angeles Los Angeles County,33.9744806,-118.4177707,Sep,1.28,21.4,8.3,72,74,3.3,4.03
90094,Los Angeles Los Angeles County,33.9744806,-118.4177707,Oct,3.27,19.6,9.2,70,72,3.1,3.18
90094,Los Angeles Los Angeles County,33.9744806,-118.4177707,Nov,28.12,16.6,10.1,67,68,3,2.47
90094,Los Angeles Los Angeles County,33.9744806,-118.4177707,Dec,30.28,14,10.3,65,69,2.8,2.07
90097,Los Angeles Los Angeles County,34.0522342,-118.2436849,Jan,49.55,14,11,64,70,2.9,2.27
90097,Los Angeles Los Angeles County,34.0522342,-118.2436849,Feb,41.08,14.8,10.6,67,71,3.3,2.74
90097,Los Angeles Los Angeles County,34.0522342,-118.2436849,Mar,37.38,15.2,9.7,69,71,3.7,3.29
90097,Los Angeles Los Angeles County,34.0522342,-118.2436849,Apr,13.68,16.7,9.9,67,77,3.9,4.22
90097,Los Angeles Los Angeles County,34.0522342,-118.2436849,May,0.8,18.1,8.7,70,65,3.8,4.35
90097,Los Angeles Los Angeles County,34.0522342,-118.2436849,Jun,0.07,20.1,8.8,71,65,3.7,4.71
90097,Los Angeles Los Angeles County,34.0522342,-118.2436849,Jul,0.01,22.4,9.8,71,81,3.6,5.35
90097,Los Angeles Los Angeles County,34.0522342,-118.2436849,Aug,0.06,23.1,9.6,72,82,3.5,5.05
90097,Los Angeles Los Angeles County,34.0522342,-118.2436849,Sep,1.41,22.4,9.7,70,75,3.3,4.3
90097,Los Angeles Los Angeles County,34.0522342,-118.2436849,Oct,2.79,20.3,10.4,69,72,3.1,3.33
90097,Los Angeles Los Angeles County,34.0522342,-118.2436849,Nov,28.31,16.8,10.9,66,69,3,2.55
90097,Los Angeles Los Angeles County,34.0522342,-118.2436849,Dec,29.81,14.1,11.1,65,70,2.8,2.09
90099,Los Angeles Los Angeles County,34.06,-118.24,Jan,49.55,14,11,64,70,2.9,2.27
90099,Los Angeles Los Angeles County,34.06,-118.24,Feb,41.08,14.8,10.6,67,71,3.3,2.74
90099,Los Angeles Los Angeles County,34.06,-118.24,Mar,37.38,15.2,9.7,69,71,3.7,3.29
90099,Los Angeles Los Angeles County,34.06,-118.24,Apr,13.68,16.7,9.9,67,77,3.9,4.22
90099,Los Angeles Los Angeles County,34.06,-118.24,May,0.8,18.1,8.7,70,65,3.8,4.35
90099,Los Angeles Los Angeles County,34.06,-118.24,Jun,0.07,20.1,8.8,71,65,3.7,4.71
90099,Los Angeles Los Angeles County,34.06,-118.24,Jul,0.01,22.4,9.8,71,81,3.6,5.35
90099,Los Angeles Los Angeles County,34.06,-118.24,Aug,0.06,23.1,9.6,72,82,3.5,5.05
90099,Los Angeles Los Angeles County,34.06,-118.24,Sep,1.41,22.4,9.7,70,75,3.3,4.3
90099,Los Angeles Los Angeles County,34.06,-118.24,Oct,2.79,20.3,10.4,69,72,3.1,3.33
90099,Los Angeles Los Angeles County,34.06,-118.24,Nov,28.31,16.8,10.9,66,69,3,2.55
90099,Los Angeles Los Angeles County,34.06,-118.24,Dec,29.81,14.1,11.1,65,70,2.8,2.09
90301,Inglewood Los Angeles County,33.9537917,-118.3520389,Jan,48.46,13.9,10.2,65,70,2.9,2.21
90301,Inglewood Los Angeles County,33.9537917,-118.3520389,Feb,39.92,14.4,9.7,68,71,3.3,2.64
90301,Inglewood Los Angeles County,33.9537917,-118.3520389,Mar,35.2,14.7,8.8,70,71,3.7,3.17
90301,Inglewood Los Angeles County,33.9537917,-118.3520389,Apr,11.59,15.9,8.7,69,77,3.9,3.98
90301,Inglewood Los Angeles County,33.9537917,-118.3520389,May,0.6,17.3,7.7,72,65,3.9,4.12
90301,Inglewood Los Angeles County,33.9537917,-118.3520389,Jun,0.06,19.1,7.7,74,65,3.7,4.38
90301,Inglewood Los Angeles County,33.9537917,-118.3520389,Jul,0.01,21,8.2,74,80,3.6,4.91
90301,Inglewood Los Angeles County,33.9537917,-118.3520389,Aug,0.05,21.8,8,74,81,3.5,4.69
90301,Inglewood Los Angeles County,33.9537917,-118.3520389,Sep,1.28,21.4,8.3,72,74,3.3,4.03
90301,Inglewood Los Angeles County,33.9537917,-118.3520389,Oct,3.27,19.6,9.2,70,72,3.1,3.18
90301,Inglewood Los Angeles County,33.9537917,-118.3520389,Nov,28.12,16.6,10.1,67,68,3,2.47
90301,Inglewood Los Angeles County,33.9537917,-118.3520389,Dec,30.28,14,10.3,65,69,2.8,2.07
90302,Inglewood Los Angeles County,33.9742906,-118.3520389,Jan,48.46,13.9,10.2,65,70,2.9,2.21
90302,Inglewood Los Angeles County,33.9742906,-118.3520389,Feb,39.92,14.4,9.7,68,71,3.3,2.64
90302,Inglewood Los Angeles County,33.9742906,-118.3520389,Mar,35.2,14.7,8.8,70,71,3.7,3.17
90302,Inglewood Los Angeles County,33.9742906,-118.3520389,Apr,11.59,15.9,8.7,69,77,3.9,3.98
90302,Inglewood Los Angeles County,33.9742906,-118.3520389,May,0.6,17.3,7.7,72,65,3.9,4.12
90302,Inglewood Los Angeles County,33.9742906,-118.3520389,Jun,0.06,19.1,7.7,74,65,3.7,4.38
90302,Inglewood Los Angeles County,33.9742906,-118.3520389,Jul,0.01,21,8.2,74,80,3.6,4.91
90302,Inglewood Los Angeles County,33.9742906,-118.3520389,Aug,0.05,21.8,8,74,81,3.5,4.69
90302,Inglewood Los Angeles County,33.9742906,-118.3520389,Sep,1.28,21.4,8.3,72,74,3.3,4.03
90302,Inglewood Los Angeles County,33.9742906,-118.3520389,Oct,3.27,19.6,9.2,70,72,3.1,3.18
90302,Inglewood Los Angeles County,33.9742906,-118.3520389,Nov,28.12,16.6,10.1,67,68,3,2.47
90302,Inglewood Los Angeles County,33.9742906,-118.3520389,Dec,30.28,14,10.3,65,69,2.8,2.07
90303,Inglewood Los Angeles County,33.9358352,-118.3315838,Jan,48.46,13.9,10.2,65,70,2.9,2.21
90303,Inglewood Los Angeles County,33.9358352,-118.3315838,Feb,39.92,14.4,9.7,68,71,3.3,2.64
90303,Inglewood Los Angeles County,33.9358352,-118.3315838,Mar,35.2,14.7,8.8,70,71,3.7,3.17
90303,Inglewood Los Angeles County,33.9358352,-118.3315838,Apr,11.59,15.9,8.7,69,77,3.9,3.98
90303,Inglewood Los Angeles County,33.9358352,-118.3315838,May,0.6,17.3,7.7,72,65,3.9,4.12
90303,Inglewood Los Angeles County,33.9358352,-118.3315838,Jun,0.06,19.1,7.7,74,65,3.7,4.38
90303,Inglewood Los Angeles County,33.9358352,-118.3315838,Jul,0.01,21,8.2,74,80,3.6,4.91
90303,Inglewood Los Angeles County,33.9358352,-118.3315838,Aug,0.05,21.8,8,74,81,3.5,4.69
90303,Inglewood Los Angeles County,33.9358352,-118.3315838,Sep,1.28,21.4,8.3,72,74,3.3,4.03
90303,Inglewood Los Angeles County,33.9358352,-118.3315838,Oct,3.27,19.6,9.2,70,72,3.1,3.18
90303,Inglewood Los Angeles County,33.9358352,-118.3315838,Nov,28.12,16.6,10.1,67,68,3,2.47
90303,Inglewood Los Angeles County,33.9358352,-118.3315838,Dec,30.28,14,10.3,65,69,2.8,2.07
90304,Inglewood Los Angeles County,33.9387862,-118.3608046,Jan,48.46,13.9,10.2,65,70,2.9,2.21
90304,Inglewood Los Angeles County,33.9387862,-118.3608046,Feb,39.92,14.4,9.7,68,71,3.3,2.64
90304,Inglewood Los Angeles County,33.9387862,-118.3608046,Mar,35.2,14.7,8.8,70,71,3.7,3.17
90304,Inglewood Los Angeles County,33.9387862,-118.3608046,Apr,11.59,15.9,8.7,69,77,3.9,3.98
90304,Inglewood Los Angeles County,33.9387862,-118.3608046,May,0.6,17.3,7.7,72,65,3.9,4.12
90304,Inglewood Los Angeles County,33.9387862,-118.3608046,Jun,0.06,19.1,7.7,74,65,3.7,4.38
90304,Inglewood Los Angeles County,33.9387862,-118.3608046,Jul,0.01,21,8.2,74,80,3.6,4.91
90304,Inglewood Los Angeles County,33.9387862,-118.3608046,Aug,0.05,21.8,8,74,81,3.5,4.69
90304,Inglewood Los Angeles County,33.9387862,-118.3608046,Sep,1.28,21.4,8.3,72,74,3.3,4.03
90304,Inglewood Los Angeles County,33.9387862,-118.3608046,Oct,3.27,19.6,9.2,70,72,3.1,3.18
90304,Inglewood Los Angeles County,33.9387862,-118.3608046,Nov,28.12,16.6,10.1,67,68,3,2.47
90304,Inglewood Los Angeles County,33.9387862,-118.3608046,Dec,30.28,14,10.3,65,69,2.8,2.07
90305,Inglewood Los Angeles County,33.9596334,-118.3286614,Jan,48.46,13.9,10.2,65,70,2.9,2.21
90305,Inglewood Los Angeles County,33.9596334,-118.3286614,Feb,39.92,14.4,9.7,68,71,3.3,2.64
90305,Inglewood Los Angeles County,33.9596334,-118.3286614,Mar,35.2,14.7,8.8,70,71,3.7,3.17
90305,Inglewood Los Angeles County,33.9596334,-118.3286614,Apr,11.59,15.9,8.7,69,77,3.9,3.98
90305,Inglewood Los Angeles County,33.9596334,-118.3286614,May,0.6,17.3,7.7,72,65,3.9,4.12
90305,Inglewood Los Angeles County,33.9596334,-118.3286614,Jun,0.06,19.1,7.7,74,65,3.7,4.38
90305,Inglewood Los Angeles County,33.9596334,-118.3286614,Jul,0.01,21,8.2,74,80,3.6,4.91
90305,Inglewood Los Angeles County,33.9596334,-118.3286614,Aug,0.05,21.8,8,74,81,3.5,4.69
90305,Inglewood Los Angeles County,33.9596334,-118.3286614,Sep,1.28,21.4,8.3,72,74,3.3,4.03
90305,Inglewood Los Angeles County,33.9596334,-118.3286614,Oct,3.27,19.6,9.2,70,72,3.1,3.18
90305,Inglewood Los Angeles County,33.9596334,-118.3286614,Nov,28.12,16.6,10.1,67,68,3,2.47
90305,Inglewood Los Angeles County,33.9596334,-118.3286614,Dec,30.28,14,10.3,65,69,2.8,2.07
90306,Inglewood Los Angeles County,33.9599711,-118.3499862,Jan,48.46,13.9,10.2,65,70,2.9,2.21
90306,Inglewood Los Angeles County,33.9599711,-118.3499862,Feb,39.92,14.4,9.7,68,71,3.3,2.64
90306,Inglewood Los Angeles County,33.9599711,-118.3499862,Mar,35.2,14.7,8.8,70,71,3.7,3.17
90306,Inglewood Los Angeles County,33.9599711,-118.3499862,Apr,11.59,15.9,8.7,69,77,3.9,3.98
90306,Inglewood Los Angeles County,33.9599711,-118.3499862,May,0.6,17.3,7.7,72,65,3.9,4.12
90306,Inglewood Los Angeles County,33.9599711,-118.3499862,Jun,0.06,19.1,7.7,74,65,3.7,4.38
90306,Inglewood Los Angeles County,33.9599711,-118.3499862,Jul,0.01,21,8.2,74,80,3.6,4.91
90306,Inglewood Los Angeles County,33.9599711,-118.3499862,Aug,0.05,21.8,8,74,81,3.5,4.69
90306,Inglewood Los Angeles County,33.9599711,-118.3499862,Sep,1.28,21.4,8.3,72,74,3.3,4.03
90306,Inglewood Los Angeles County,33.9599711,-118.3499862,Oct,3.27,19.6,9.2,70,72,3.1,3.18
90306,Inglewood Los Angeles County,33.9599711,-118.3499862,Nov,28.12,16.6,10.1,67,68,3,2.47
90306,Inglewood Los Angeles County,33.9599711,-118.3499862,Dec,30.28,14,10.3,65,69,2.8,2.07
90307,Inglewood Los Angeles County,33.96,-118.35,Jan,48.46,13.9,10.2,65,70,2.9,2.21
90307,Inglewood Los Angeles County,33.96,-118.35,Feb,39.92,14.4,9.7,68,71,3.3,2.64
90307,Inglewood Los Angeles County,33.96,-118.35,Mar,35.2,14.7,8.8,70,71,3.7,3.17
90307,Inglewood Los Angeles County,33.96,-118.35,Apr,11.59,15.9,8.7,69,77,3.9,3.98
90307,Inglewood Los Angeles County,33.96,-118.35,May,0.6,17.3,7.7,72,65,3.9,4.12
90307,Inglewood Los Angeles County,33.96,-118.35,Jun,0.06,19.1,7.7,74,65,3.7,4.38
90307,Inglewood Los Angeles County,33.96,-118.35,Jul,0.01,21,8.2,74,80,3.6,4.91
90307,Inglewood Los Angeles County,33.96,-118.35,Aug,0.05,21.8,8,74,81,3.5,4.69
90307,Inglewood Los Angeles County,33.96,-118.35,Sep,1.28,21.4,8.3,72,74,3.3,4.03
90307,Inglewood Los Angeles County,33.96,-118.35,Oct,3.27,19.6,9.2,70,72,3.1,3.18
90307,Inglewood Los Angeles County,33.96,-118.35,Nov,28.12,16.6,10.1,67,68,3,2.47
90307,Inglewood Los Angeles County,33.96,-118.35,Dec,30.28,14,10.3,65,69,2.8,2.07
90308,Inglewood Los Angeles County,33.96,-118.35,Jan,48.46,13.9,10.2,65,70,2.9,2.21
90308,Inglewood Los Angeles County,33.96,-118.35,Feb,39.92,14.4,9.7,68,71,3.3,2.64
90308,Inglewood Los Angeles County,33.96,-118.35,Mar,35.2,14.7,8.8,70,71,3.7,3.17
90308,Inglewood Los Angeles County,33.96,-118.35,Apr,11.59,15.9,8.7,69,77,3.9,3.98
90308,Inglewood Los Angeles County,33.96,-118.35,May,0.6,17.3,7.7,72,65,3.9,4.12
90308,Inglewood Los Angeles County,33.96,-118.35,Jun,0.06,19.1,7.7,74,65,3.7,4.38
90308,Inglewood Los Angeles County,33.96,-118.35,Jul,0.01,21,8.2,74,80,3.6,4.91
90308,Inglewood Los Angeles County,33.96,-118.35,Aug,0.05,21.8,8,74,81,3.5,4.69
90308,Inglewood Los Angeles County,33.96,-118.35,Sep,1.28,21.4,8.3,72,74,3.3,4.03
90308,Inglewood Los Angeles County,33.96,-118.35,Oct,3.27,19.6,9.2,70,72,3.1,3.18
90308,Inglewood Los Angeles County,33.96,-118.35,Nov,28.12,16.6,10.1,67,68,3,2.47
90308,Inglewood Los Angeles County,33.96,-118.35,Dec,30.28,14,10.3,65,69,2.8,2.07
90309,Inglewood Los Angeles County,33.97,-118.36,Jan,48.46,13.9,10.2,65,70,2.9,2.21
90309,Inglewood Los Angeles County,33.97,-118.36,Feb,39.92,14.4,9.7,68,71,3.3,2.64
90309,Inglewood Los Angeles County,33.97,-118.36,Mar,35.2,14.7,8.8,70,71,3.7,3.17
90309,Inglewood Los Angeles County,33.97,-118.36,Apr,11.59,15.9,8.7,69,77,3.9,3.98
90309,Inglewood Los Angeles County,33.97,-118.36,May,0.6,17.3,7.7,72,65,3.9,4.12
90309,Inglewood Los Angeles County,33.97,-118.36,Jun,0.06,19.1,7.7,74,65,3.7,4.38
90309,Inglewood Los Angeles County,33.97,-118.36,Jul,0.01,21,8.2,74,80,3.6,4.91
90309,Inglewood Los Angeles County,33.97,-118.36,Aug,0.05,21.8,8,74,81,3.5,4.69
90309,Inglewood Los Angeles County,33.97,-118.36,Sep,1.28,21.4,8.3,72,74,3.3,4.03
90309,Inglewood Los Angeles County,33.97,-118.36,Oct,3.27,19.6,9.2,70,72,3.1,3.18
90309,Inglewood Los Angeles County,33.97,-118.36,Nov,28.12,16.6,10.1,67,68,3,2.47
90309,Inglewood Los Angeles County,33.97,-118.36,Dec,30.28,14,10.3,65,69,2.8,2.07
90310,Inglewood Los Angeles County,33.93,-118.32,Jan,48.46,13.9,10.2,65,70,2.9,2.21
90310,Inglewood Los Angeles County,33.93,-118.32,Feb,39.92,14.4,9.7,68,71,3.3,2.64
90310,Inglewood Los Angeles County,33.93,-118.32,Mar,35.2,14.7,8.8,70,71,3.7,3.17
90310,Inglewood Los Angeles County,33.93,-118.32,Apr,11.59,15.9,8.7,69,77,3.9,3.98
90310,Inglewood Los Angeles County,33.93,-118.32,May,0.6,17.3,7.7,72,65,3.9,4.12
90310,Inglewood Los Angeles County,33.93,-118.32,Jun,0.06,19.1,7.7,74,65,3.7,4.38
90310,Inglewood Los Angeles County,33.93,-118.32,Jul,0.01,21,8.2,74,80,3.6,4.91
90310,Inglewood Los Angeles County,33.93,-118.32,Aug,0.05,21.8,8,74,81,3.5,4.69
90310,Inglewood Los Angeles County,33.93,-118.32,Sep,1.28,21.4,8.3,72,74,3.3,4.03
90310,Inglewood Los Angeles County,33.93,-118.32,Oct,3.27,19.6,9.2,70,72,3.1,3.18
90310,Inglewood Los Angeles County,33.93,-118.32,Nov,28.12,16.6,10.1,67,68,3,2.47
90310,Inglewood Los Angeles County,33.93,-118.32,Dec,30.28,14,10.3,65,69,2.8,2.07
90311,Inglewood Los Angeles County,33.96,-118.35,Jan,48.46,13.9,10.2,65,70,2.9,2.21
90311,Inglewood Los Angeles County,33.96,-118.35,Feb,39.92,14.4,9.7,68,71,3.3,2.64
90311,Inglewood Los Angeles County,33.96,-118.35,Mar,35.2,14.7,8.8,70,71,3.7,3.17
90311,Inglewood Los Angeles County,33.96,-118.35,Apr,11.59,15.9,8.7,69,77,3.9,3.98
90311,Inglewood Los Angeles County,33.96,-118.35,May,0.6,17.3,7.7,72,65,3.9,4.12
90311,Inglewood Los Angeles County,33.96,-118.35,Jun,0.06,19.1,7.7,74,65,3.7,4.38
90311,Inglewood Los Angeles County,33.96,-118.35,Jul,0.01,21,8.2,74,80,3.6,4.91
90311,Inglewood Los Angeles County,33.96,-118.35,Aug,0.05,21.8,8,74,81,3.5,4.69
90311,Inglewood Los Angeles County,33.96,-118.35,Sep,1.28,21.4,8.3,72,74,3.3,4.03
90311,Inglewood Los Angeles County,33.96,-118.35,Oct,3.27,19.6,9.2,70,72,3.1,3.18
90311,Inglewood Los Angeles County,33.96,-118.35,Nov,28.12,16.6,10.1,67,68,3,2.47
90311,Inglewood Los Angeles County,33.96,-118.35,Dec,30.28,14,10.3,65,69,2.8,2.07
90312,Inglewood Los Angeles County,33.9600199,-118.349893,Jan,48.46,13.9,10.2,65,70,2.9,2.21
90312,Inglewood Los Angeles County,33.9600199,-118.349893,Feb,39.92,14.4,9.7,68,71,3.3,2.64
90312,Inglewood Los Angeles County,33.9600199,-118.349893,Mar,35.2,14.7,8.8,70,71,3.7,3.17
90312,Inglewood Los Angeles County,33.9600199,-118.349893,Apr,11.59,15.9,8.7,69,77,3.9,3.98
90312,Inglewood Los Angeles County,33.9600199,-118.349893,May,0.6,17.3,7.7,72,65,3.9,4.12
90312,Inglewood Los Angeles County,33.9600199,-118.349893,Jun,0.06,19.1,7.7,74,65,3.7,4.38
